"subject_id","success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","trial_id","rt","stimulus","response","view_history","condition","itemB","causal_itemA","similarity_itemA","selected_choice","correct_response_attn","feedback","age","ethnicity","gender","race"
"subj_18",NA,NA,NA,NA,NA,"html-button-response",7,"2.0.0",23400,NA,1807,"<p style=""font-size: 25px;"">For this question, please select ""The ability to <strong>choose what to do</strong>""</p>","0",NA,"attention_check",NA,NA,NA,"The ability to choose what to do","choose what to do",NA,NA,NA,NA,NA
"subj_18",NA,NA,NA,NA,NA,"html-button-response",8,"2.0.0",26508,NA,3108,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>get sick</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0",NA,"similarity","get sick","see something","get tired","<p style=""font-size: 20px;"">The ability to <strong>get tired</strong></p>",NA,NA,NA,NA,NA,NA
"subj_18",NA,NA,NA,NA,NA,"html-button-response",9,"2.0.0",28540,NA,2033,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>become hungry</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1",NA,"similarity","become hungry","take a walk","experience pain","<p style=""font-size: 20px;"">The ability to <strong>experience pain</strong></p>",NA,NA,NA,NA,NA,NA
"subj_18",NA,NA,NA,NA,NA,"html-button-response",10,"2.0.0",32097,NA,3557,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>think about something</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1",NA,"similarity","think about something","take a walk","remember something","<p style=""font-size: 20px;"">The ability to <strong>remember something</strong></p>",NA,NA,NA,NA,NA,NA
"subj_18",NA,NA,NA,NA,NA,"html-button-response",11,"2.0.0",34437,NA,2338,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>see something</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0",NA,"similarity","see something","take a walk","hear something","<p style=""font-size: 20px;"">The ability to <strong>hear something</strong></p>",NA,NA,NA,NA,NA,NA
"subj_18",NA,NA,NA,NA,NA,"html-button-response",12,"2.0.0",37002,NA,2565,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>reach for something</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0",NA,"similarity","reach for something","become hungry","kick something","<p style=""font-size: 20px;"">The ability to <strong>kick something</strong></p>",NA,NA,NA,NA,NA,NA
"subj_18",NA,NA,NA,NA,NA,"html-button-response",13,"2.0.0",39583,NA,2581,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>take a walk</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1",NA,"similarity","take a walk","think about something","jump up and down","<p style=""font-size: 20px;"">The ability to <strong>jump up and down</strong></p>",NA,NA,NA,NA,NA,NA
"subj_18",NA,NA,NA,NA,NA,"html-button-response",14,"2.0.0",41857,NA,2273,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>hear something</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1",NA,"similarity","hear something","take a walk","see something","<p style=""font-size: 20px;"">The ability to <strong>see something</strong></p>",NA,NA,NA,NA,NA,NA
"subj_18",NA,NA,NA,NA,NA,"html-button-response",15,"2.0.0",46485,NA,4626,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>jump up and down</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0",NA,"similarity","jump up and down","think about something","sit down","<p style=""font-size: 20px;"">The ability to <strong>sit down</strong></p>",NA,NA,NA,NA,NA,NA
"subj_18",NA,NA,NA,NA,NA,"html-button-response",16,"2.0.0",48641,NA,2156,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>choose what to do</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1",NA,"similarity","choose what to do","feel scared","remember something","<p style=""font-size: 20px;"">The ability to <strong>remember something</strong></p>",NA,NA,NA,NA,NA,NA
"subj_18",NA,NA,NA,NA,NA,"html-button-response",17,"2.0.0",51601,NA,2958,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>get tired</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1",NA,"similarity","get tired","jump up and down","feel scared","<p style=""font-size: 20px;"">The ability to <strong>feel scared</strong></p>",NA,NA,NA,NA,NA,NA
"subj_18",NA,NA,NA,NA,NA,"html-button-response",18,"2.0.0",53970,NA,2369,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>experience pain</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1",NA,"similarity","experience pain","kick something","feel scared","<p style=""font-size: 20px;"">The ability to <strong>feel scared</strong></p>",NA,NA,NA,NA,NA,NA
"subj_18",NA,NA,NA,NA,NA,"instructions",19,"2.0.0",58985,NA,5014,NA,NA,"[{""page_index"":0,""viewing_time"":5014}]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"subj_18",NA,NA,NA,NA,NA,"survey-html-form",20,"2.0.0",78001,"demographics_survey",19014,NA,"{""feedback"":""I don't know how to respond to the factors. I just picked whatever made the most sense to me."",""age"":""31"",""gender"":""Non-binary"",""other_gender"":"""",""race"":""White"",""other_race"":"""",""ethnicity"":""Non-Hispanic""}",NA,NA,NA,NA,NA,NA,NA,"I don't know how to respond to the factors. I just picked whatever made the most sense to me.",31,"Non-Hispanic","Non-binary","White"
"subj_19",TRUE,FALSE,"[]","[]","[]","preload",0,"2.0.0",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"subj_19",NA,NA,NA,NA,NA,"html-button-response",1,"2.0.0",12777,"consent",12766,"<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:2vw; max-width:80vw;""><p><b>Purpose:</b> The purpose of this study is to understand how people think about the physical and social world.</p><p><b>Procedures:</b> In this study, you will watch videos, read sentences, or see pictures, and answer simple questions about them. This study should take approximately 4 minutes</p><p><b>Participation:</b> Participation in this study is voluntary. If you decide to join now, you can change your mind later. </p><p><b>Payment:</b> You will be paid $15.00/hour for participating in this study. Given the estimated duration of 4 minutes, your payment will amount to $1.</p><p><b>Risks and benefits:</b> There are no risks associated with participating in this study. There are no direct benefits associated with participating in this study. </p><p><b>Use of data by study researchers:</b> The research team led by Shari Liu at JHU will have access to your answers. </p><p><b>Publication of results:</b> The results of the research may be presented at scientific meetings or published in scientific journals. Your individual responses may be published. We will never publish your name, the date that you participated, and any other information that could be used to identify you. </p><p><b>Researcher contact information:</b> This study is run by Dr. Shari Liu at JHU. If you have any questions or concerns about this study, or in the very unlikely event of a research-related injury, please contact sliu199@jhu.edu. </p><p><b>Research rights information:</b> If you have questions about your rights as a research participant or feel that you have not been treated fairly, please call the Homewood Institutional Review Board at Johns Hopkins University at (410) 516-6580. If you have any questions or issues completing the survey, please email Shari Liu at sliu199@jhu.edu. </p> </div><p> Do you consent to participate? </p>","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"subj_19",NA,NA,NA,NA,NA,"instructions",2,"2.0.0",34786,NA,22009,NA,NA,"[{""page_index"":0,""viewing_time"":22009}]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"subj_19",NA,NA,NA,NA,NA,"html-button-response",3,"2.0.0",44716,NA,9929,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>kick something</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0",NA,"similarity","kick something","think about something","jump up and down","<p style=""font-size: 20px;"">The ability to <strong>jump up and down</strong></p>",NA,NA,NA,NA,NA,NA
"subj_19",NA,NA,NA,NA,NA,"html-button-response",4,"2.0.0",51706,NA,6989,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>hear something</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1",NA,"similarity","hear something","take a walk","see something","<p style=""font-size: 20px;"">The ability to <strong>see something</strong></p>",NA,NA,NA,NA,NA,NA
"subj_19",NA,NA,NA,NA,NA,"html-button-response",5,"2.0.0",57896,NA,6189,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>get sick</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1",NA,"similarity","get sick","see something","get tired","<p style=""font-size: 20px;"">The ability to <strong>get tired</strong></p>",NA,NA,NA,NA,NA,NA
"subj_19",NA,NA,NA,NA,NA,"html-button-response",6,"2.0.0",66178,NA,8281,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>experience pain</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1",NA,"similarity","experience pain","kick something","feel scared","<p style=""font-size: 20px;"">The ability to <strong>feel scared</strong></p>",NA,NA,NA,NA,NA,NA
"subj_19",NA,NA,NA,NA,NA,"html-button-response",7,"2.0.0",71192,NA,5013,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>remember something</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0",NA,"similarity","remember something","take a walk","think about something","<p style=""font-size: 20px;"">The ability to <strong>think about something</strong></p>",NA,NA,NA,NA,NA,NA
"subj_19",NA,NA,NA,NA,NA,"html-button-response",8,"2.0.0",73896,NA,2703,"<p style=""font-size: 25px;"">For this question, please select ""The ability to <strong>choose what to do</strong>""</p>","0",NA,"attention_check",NA,NA,NA,"The ability to choose what to do","choose what to do",NA,NA,NA,NA,NA
"subj_19",NA,NA,NA,NA,NA,"html-button-response",9,"2.0.0",78442,NA,4545,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>see something</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0",NA,"similarity","see something","take a walk","hear something","<p style=""font-size: 20px;"">The ability to <strong>hear something</strong></p>",NA,NA,NA,NA,NA,NA
"subj_19",NA,NA,NA,NA,NA,"html-button-response",10,"2.0.0",82526,NA,4083,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>take a walk</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0",NA,"similarity","take a walk","think about something","jump up and down","<p style=""font-size: 20px;"">The ability to <strong>jump up and down</strong></p>",NA,NA,NA,NA,NA,NA
"subj_19",NA,NA,NA,NA,NA,"html-button-response",11,"2.0.0",87804,NA,5277,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>choose what to do</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0",NA,"similarity","choose what to do","feel scared","remember something","<p style=""font-size: 20px;"">The ability to <strong>remember something</strong></p>",NA,NA,NA,NA,NA,NA
"subj_19",NA,NA,NA,NA,NA,"html-button-response",12,"2.0.0",91498,NA,3693,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>get tired</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0",NA,"similarity","get tired","jump up and down","feel scared","<p style=""font-size: 20px;"">The ability to <strong>feel scared</strong></p>",NA,NA,NA,NA,NA,NA
"subj_19",NA,NA,NA,NA,NA,"html-button-response",13,"2.0.0",96358,NA,4859,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>jump up and down</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1",NA,"similarity","jump up and down","think about something","sit down","<p style=""font-size: 20px;"">The ability to <strong>sit down</strong></p>",NA,NA,NA,NA,NA,NA
"subj_19",NA,NA,NA,NA,NA,"html-button-response",14,"2.0.0",101412,NA,5053,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>feel scared</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0",NA,"similarity","feel scared","see something","become hungry","<p style=""font-size: 20px;"">The ability to <strong>become hungry</strong></p>",NA,NA,NA,NA,NA,NA
"subj_19",NA,NA,NA,NA,NA,"html-button-response",15,"2.0.0",104806,NA,3393,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>become hungry</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0",NA,"similarity","become hungry","take a walk","experience pain","<p style=""font-size: 20px;"">The ability to <strong>experience pain</strong></p>",NA,NA,NA,NA,NA,NA
